date,confirmed,hospitalizations,age_class,hospitalizations_/_confirmed_14_days_moving_average
2020-03-02,109,96,80_89,0.8641975308641975
2020-03-03,141,122,80_89,0.8457216940363008
2020-03-04,179,162,80_89,0.8364779874213837
2020-03-05,194,170,80_89,0.8292220113851992
2020-03-06,221,197,80_89,0.8153432032301481
2020-03-07,247,199,80_89,0.7987106017191977
2020-03-08,234,200,80_89,0.7975379204220708
2020-03-09,319,268,80_89,0.7943485086342229
2020-03-10,384,288,80_89,0.7805780754317941
2020-03-11,430,341,80_89,0.770783277270543
2020-03-12,499,396,80_89,0.760122789065926
2020-03-13,614,459,80_89,0.7520439619353974
2020-03-14,546,383,80_89,0.739756922691392
2020-03-15,432,347,80_89,0.7304161201860021
2020-03-16,656,516,80_89,0.7224699063753901
2020-03-17,719,503,80_89,0.7198344476281439
2020-03-18,748,545,80_89,0.7085604684029881
2020-03-19,792,558,80_89,0.6978438228438228
2020-03-20,841,608,80_89,0.6839270528205613
2020-03-21,767,492,80_89,0.6713241417599703
2020-03-22,640,422,80_89,0.6621707828305842
2020-03-23,904,624,80_89,0.6428189116859947
2020-03-24,835,589,80_89,0.6236417805818437
2020-03-25,913,577,80_89,0.6078874218207089
2020-03-26,889,562,80_89,0.5924669450243563
2020-03-27,901,512,80_89,0.5725377300881096
2020-03-28,770,400,80_89,0.5609070135348919
2020-03-29,598,358,80_89,0.5495439652882317
2020-03-30,893,456,80_89,0.5293223672447702
2020-03-31,921,414,80_89,0.5053057553956835
2020-04-01,848,426,80_89,0.4839921302092649
2020-04-02,776,371,80_89,0.4600477833820016
2020-04-03,808,360,80_89,0.4327630453378956
2020-04-04,682,311,80_89,0.41870824053452116
2020-04-05,555,246,80_89,0.40490425439736594
2020-04-06,797,339,80_89,0.3949662041977944
2020-04-07,769,287,80_89,0.3884305014053858
2020-04-08,975,370,80_89,0.3692792792792793
2020-04-09,1008,349,80_89,0.3510189424544394
2020-04-10,1290,372,80_89,0.341569372793918
2020-04-11,754,229,80_89,0.33269458892234693
2020-04-12,465,143,80_89,0.32673543350989687
2020-04-13,596,224,80_89,0.32097836312323613
2020-04-14,706,257,80_89,0.31628303495311166
2020-04-15,919,241,80_89,0.30885550504052184
2020-04-16,815,182,80_89,0.30021509781829353
2020-04-17,718,224,80_89,0.29826691687824264
2020-04-18,592,183,80_89,0.2972628160519601
2020-04-19,357,116,80_89,0.29942418426103645
2020-04-20,666,235,80_89,0.29198966408268734
2020-04-21,696,214,80_89,0.2835953346855984
2020-04-22,536,156,80_89,0.2834369089435288
2020-04-23,653,155,80_89,0.2878223495702006
2020-04-24,586,143,80_89,0.28582422656610745
2020-04-25,317,90,80_89,0.2823084511673791
2020-04-26,179,76,80_89,0.282421740626075
2020-04-27,387,101,80_89,0.2758367046708349
2020-04-28,467,121,80_89,0.2688086210337258
2020-04-29,433,102,80_89,0.2653887113951012
2020-04-30,393,93,80_89,0.27232142857142855
2020-05-01,235,72,80_89,0.27579056505961635
2020-05-02,177,43,80_89,0.2786124009833379
2020-05-03,89,41,80_89,0.2732936845086378
2020-05-04,290,93,80_89,0.27472527472527475
2020-05-05,269,61,80_89,0.27597955706984667
2020-05-06,220,55,80_89,0.286527514231499
2020-05-07,214,68,80_89,0.2923336141533277
2020-05-08,188,48,80_89,0.286286731967943
2020-05-09,120,46,80_89,0.2875
2020-05-10,49,21,80_89,0.28267045454545453
2020-05-11,132,36,80_89,0.27685088633993743
2020-05-12,126,31,80_89,0.2853841709994223
2020-05-13,133,47,80_89,0.2930379746835443
2020-05-14,132,32,80_89,0.286411149825784
2020-05-15,107,21,80_89,0.2833333333333333
2020-05-16,91,21,80_89,0.2830793905372895
2020-05-17,41,17,80_89,0.281121187139324
2020-05-18,96,27,80_89,0.28584070796460176
2020-05-19,82,24,80_89,0.2952830188679245
2020-05-20,69,24,80_89,0.2813141683778234
2020-05-21,69,16,80_89,0.2837988826815642
2020-05-22,73,11,80_89,0.2935444579780755
2020-05-23,47,25,80_89,0.3033112582781457
2020-05-24,15,9,80_89,0.30559345156889495
2020-05-25,49,18,80_89,0.3078034682080925
2020-05-26,56,21,80_89,0.321656050955414
2020-05-27,47,8,80_89,0.3176470588235294
2020-05-28,53,12,80_89,0.33154121863799285
2020-05-29,33,8,80_89,0.35887850467289717
2020-05-30,25,9,80_89,0.3438735177865613
2020-05-31,19,12,80_89,0.342
2020-06-01,55,16,80_89,0.34439834024896265
2020-06-02,18,13,80_89,0.34234234234234234
2020-06-03,36,11,80_89,0.3584905660377358
2020-06-04,32,12,80_89,0.38235294117647056
2020-06-05,50,18,80_89,0.39563106796116504
2020-06-06,18,7,80_89,0.3946078431372549
2020-06-07,9,6,80_89,0.39348370927318294
2020-06-08,31,13,80_89,0.4112903225806452
2020-06-09,18,7,80_89,0.38726790450928383
2020-06-10,27,8,80_89,0.3956043956043956
2020-06-11,37,16,80_89,0.39775910364145656
2020-06-12,37,15,80_89,0.4
2020-06-13,21,7,80_89,0.40307692307692305
2020-06-14,10,8,80_89,0.40498442367601245
2020-06-15,28,12,80_89,0.4084967320261438
2020-06-16,23,6,80_89,0.3981191222570533
2020-06-17,23,9,80_89,0.4299363057324841
2020-06-18,25,10,80_89,0.42857142857142855
2020-06-19,23,8,80_89,0.43636363636363634
2020-06-20,13,6,80_89,0.44787644787644787
2020-06-21,5,5,80_89,0.432
2020-06-22,16,8,80_89,0.43333333333333335
2020-06-23,31,9,80_89,0.4608695652173913
2020-06-24,22,16,80_89,0.48214285714285715
2020-06-25,17,7,80_89,0.4908256880733945
2020-06-26,18,9,80_89,0.4838709677419355
2020-06-27,5,3,80_89,0.49074074074074076
2020-06-28,1,0,80_89,0.4954545454545455
2020-06-29,18,8,80_89,0.47767857142857145
2020-06-30,13,8,80_89,0.4858490566037736
2020-07-01,17,11,80_89,0.44711538461538464
2020-07-02,19,9,80_89,0.4230769230769231
2020-07-03,22,6,80_89,0.41414141414141414
2020-07-04,12,7,80_89,0.41
2020-07-05,9,8,80_89,0.4088669950738916
2020-07-06,20,6,80_89,0.41025641025641024
2020-07-07,19,5,80_89,0.3891625615763547
2020-07-08,18,6,80_89,0.3768844221105528
2020-07-09,17,2,80_89,0.359375
2020-07-10,8,3,80_89,0.37037037037037035
2020-07-11,7,3,80_89,0.3567567567567568
2020-07-12,4,1,80_89,0.34054054054054056
2020-07-13,10,5,80_89,0.3626373626373626
2020-07-14,21,7,80_89,0.37777777777777777
2020-07-15,13,7,80_89,0.38596491228070173
2020-07-16,12,3,80_89,0.40828402366863903
2020-07-17,19,7,80_89,0.43258426966292135
2020-07-18,8,3,80_89,0.42045454545454547
2020-07-19,9,5,80_89,0.4444444444444444
2020-07-20,17,9,80_89,0.44021739130434784
2020-07-21,17,7,80_89,0.4350282485875706
2020-07-22,9,4,80_89,0.42162162162162165
2020-07-23,15,5,80_89,0.44623655913978494
2020-07-24,17,11,80_89,0.4576271186440678
2020-07-25,5,0,80_89,0.4715909090909091
2020-07-26,8,7,80_89,0.4772727272727273
2020-07-27,14,6,80_89,0.4576271186440678
2020-07-28,14,3,80_89,0.47126436781609193
2020-07-29,21,8,80_89,0.480225988700565
2020-07-30,13,8,80_89,0.4860335195530726
2020-07-31,10,5,80_89,0.4556213017751479
2020-08-01,7,5,80_89,0.4797687861271676
2020-08-02,9,6,80_89,0.46285714285714286
2020-08-03,18,6,80_89,0.47126436781609193
2020-08-04,14,8,80_89,0.5
2020-08-05,12,7,80_89,0.5284090909090909
2020-08-06,17,7,80_89,0.5168539325842697
2020-08-07,7,1,80_89,0.5111111111111111
2020-08-08,9,6,80_89,0.5027322404371585
2020-08-09,10,5,80_89,0.4946236559139785
2020-08-10,13,7,80_89,0.5026455026455027
2020-08-11,12,7,80_89,0.49746192893401014
2020-08-12,25,15,80_89,0.49230769230769234
2020-08-13,15,7,80_89,0.5
2020-08-14,12,5,80_89,0.4868421052631579
2020-08-15,10,5,80_89,0.48034934497816595
2020-08-16,12,6,80_89,0.4956896551724138
2020-08-17,21,9,80_89,0.49795918367346936
2020-08-18,22,11,80_89,0.49615384615384617
2020-08-19,10,5,80_89,0.49433962264150944
2020-08-20,20,10,80_89,0.47854785478547857
2020-08-21,37,13,80_89,0.47181008902077154
2020-08-22,10,5,80_89,0.45938375350140054
2020-08-23,13,10,80_89,0.45454545454545453
2020-08-24,26,14,80_89,0.4547945205479452
2020-08-25,27,14,80_89,0.45866666666666667
2020-08-26,30,17,80_89,0.45707070707070707
2020-08-27,53,21,80_89,0.46226415094339623
2020-08-28,46,19,80_89,0.46190476190476193
2020-08-29,30,10,80_89,0.4527027027027027
2020-08-30,7,2,80_89,0.4481236203090508
2020-08-31,34,15,80_89,0.45030425963488846
2020-09-01,32,17,80_89,0.46601941747572817
2020-09-02,31,14,80_89,0.4553734061930783
2020-09-03,48,25,80_89,0.4568345323741007
2020-09-04,33,11,80_89,0.4463667820069204
2020-09-05,34,12,80_89,0.4602076124567474
2020-09-06,22,12,80_89,0.4597315436241611
2020-09-07,66,33,80_89,0.465
2020-09-08,49,32,80_89,0.4640625
2020-09-09,64,27,80_89,0.45468277945619334
2020-09-10,60,25,80_89,0.4556390977443609
2020-09-11,68,23,80_89,0.4602510460251046
2020-09-12,30,18,80_89,0.47297297297297297
2020-09-13,25,10,80_89,0.48021108179419525
2020-09-14,38,20,80_89,0.46842105263157896
2020-09-15,72,35,80_89,0.4524421593830334
2020-09-16,53,18,80_89,0.4467005076142132
2020-09-17,51,27,80_89,0.4514501891551072
2020-09-18,85,38,80_89,0.45977011494252873
2020-09-19,57,32,80_89,0.45703611457036114
2020-09-20,40,26,80_89,0.46795646916565903
2020-09-21,68,25,80_89,0.4502923976608187
2020-09-22,67,28,80_89,0.44069767441860463
2020-09-23,74,27,80_89,0.4388888888888889
2020-09-24,65,31,80_89,0.4310880829015544
2020-09-25,58,25,80_89,0.42048780487804877
2020-09-26,50,25,80_89,0.41974169741697415
2020-09-27,49,30,80_89,0.42086956521739133
2020-09-28,66,18,80_89,0.4216133942161339
2020-09-29,77,29,80_89,0.4115622849277357
2020-09-30,93,34,80_89,0.4061907770056854
2020-10-01,116,48,80_89,0.401006711409396
2020-10-02,145,53,80_89,0.3958436417615042
2020-10-03,116,56,80_89,0.3917071018967799
2020-10-04,106,55,80_89,0.39179573043114274
2020-10-05,232,95,80_89,0.39555555555555555
2020-10-06,206,72,80_89,0.39194847020933976
2020-10-07,204,72,80_89,0.39300291545189503
2020-10-08,270,105,80_89,0.39143007360672977
2020-10-09,291,108,80_89,0.3973288814691152
2020-10-10,296,113,80_89,0.395970214629873
2020-10-11,171,78,80_89,0.40182270091135047
2020-10-12,377,150,80_89,0.40086287750891014
2020-10-13,482,178,80_89,0.40132136201931223
2020-10-14,418,165,80_89,0.3924258237662144
2020-10-15,490,189,80_89,0.3857315598548972
2020-10-16,534,230,80_89,0.3793145063963312
2020-10-17,489,198,80_89,0.379943661971831
2020-10-18,368,187,80_89,0.3867562380038388
2020-10-19,735,292,80_89,0.38063214525891054
2020-10-20,778,304,80_89,0.3733717982341114
2020-10-21,1008,335,80_89,0.3679140127388535
2020-10-22,1006,344,80_89,0.3649450875630751
2020-10-23,1134,380,80_89,0.35729459329815666
2020-10-24,885,342,80_89,0.3547343214031454
2020-10-25,674,333,80_89,0.3552623311341502
2020-10-26,1408,485,80_89,0.3514020884665024
2020-10-27,1512,487,80_89,0.34700402403395625
2020-10-28,1539,515,80_89,0.34259595907131357
2020-10-29,1406,486,80_89,0.3402740264204685
2020-10-30,1651,526,80_89,0.33651506644207374
2020-10-31,1347,465,80_89,0.3344103392568659
2020-11-01,832,360,80_89,0.3355515402582522
2020-11-02,1866,628,80_89,0.33293484757919906
2020-11-03,1873,609,80_89,0.3297762336104562
2020-11-04,2120,636,80_89,0.325973248153324
2020-11-05,2116,677,80_89,0.31928105835615384
2020-11-06,2143,643,80_89,0.31428464503573966
2020-11-07,1797,602,80_89,0.3131996010196165
2020-11-08,1081,495,80_89,0.3122010006208231
2020-11-09,2139,669,80_89,0.306478672139925
2020-11-10,2267,662,80_89,0.30214970940410335
2020-11-11,2407,706,80_89,0.2997121154313066
2020-11-12,2288,600,80_89,0.2965872905994739
2020-11-13,2445,646,80_89,0.2930689655172414
2020-11-14,1695,545,80_89,0.2892533147243545
2020-11-15,1146,431,80_89,0.28529246344206977
2020-11-16,2498,665,80_89,0.2835583515939775
2020-11-17,2420,653,80_89,0.2806936168694473
2020-11-18,2389,647,80_89,0.2791922420368285
2020-11-19,2177,605,80_89,0.2789275981439199
2020-11-20,2251,573,80_89,0.2799787693824165
2020-11-21,1457,393,80_89,0.2791332078226457
2020-11-22,869,321,80_89,0.2784627389777604
2020-11-23,1985,576,80_89,0.27935369489886375
2020-11-24,2000,506,80_89,0.2788704401474059
2020-11-25,1913,526,80_89,0.2787578488744607
2020-11-26,1909,487,80_89,0.27901125579342306
2020-11-27,1668,457,80_89,0.28234971929344105
2020-11-28,1345,425,80_89,0.28374055357225647
2020-11-29,749,303,80_89,0.2836255935310987
2020-11-30,1686,461,80_89,0.28418011076330363
2020-12-01,1753,455,80_89,0.29222990403467136
2020-12-02,1649,438,80_89,0.29390359666701826
2020-12-03,1421,400,80_89,0.2983100264564548
2020-12-04,1505,438,80_89,0.29952959194836454
2020-12-05,1117,327,80_89,0.30193439865433136
2020-12-06,571,234,80_89,0.30095270500170124
2020-12-07,1479,444,80_89,0.30479392498985564
2020-12-08,617,269,80_89,0.30755108084098315
2020-12-09,1493,435,80_89,0.31161007667031765
2020-12-10,1468,439,80_89,0.31215914724838867
2020-12-11,1429,408,80_89,0.31308203991130823
2020-12-12,898,334,80_89,0.3159584028758506
2020-12-13,548,225,80_89,0.3159282361262941
2020-12-14,1303,412,80_89,0.31737355110642784
2020-12-15,1387,390,80_89,0.31363233244647154
2020-12-16,1198,366,80_89,0.3157355202460277
2020-12-17,1123,316,80_89,0.31843427664638985
2020-12-18,1154,343,80_89,0.3278898040329452
2020-12-19,910,307,80_89,0.3297671033478894
2020-12-20,544,225,80_89,0.3311344690105111
2020-12-21,1112,350,80_89,0.3320649787794527
2020-12-22,1219,401,80_89,0.3373564479555263
2020-12-23,1315,412,80_89,0.33737881508078993
2020-12-24,984,327,80_89,0.33824786324786327
2020-12-25,389,210,80_89,0.3466337891354704
2020-12-26,554,247,80_89,0.3474320241691843
2020-12-27,603,262,80_89,0.34873366907525
2020-12-28,1174,382,80_89,0.3511406708145605
2020-12-29,1392,464,80_89,0.3474066825108346
2020-12-30,1452,452,80_89,0.35259226713532515
2020-12-31,1238,367,80_89,0.35405540126753543
2021-01-01,497,233,80_89,0.34526666666666667
2021-01-02,1098,383,80_89,0.34060033639539394
2021-01-03,674,288,80_89,0.3415758047767394
2021-01-04,1394,482,80_89,0.3407777705641758
2021-01-05,1542,461,80_89,0.3397711488855083
2021-01-06,665,257,80_89,0.3409090909090909
2021-01-07,1371,484,80_89,0.34548074943380686
2021-01-08,1346,417,80_89,0.3384369591266143
2021-01-09,1012,333,80_89,0.3395774936760785
2021-01-10,553,260,80_89,0.3381224717533826
2021-01-11,1169,368,80_89,0.3386117136659436
2021-01-12,1108,352,80_89,0.34162947272864813
2021-01-13,1073,340,80_89,0.33987803064108285
2021-01-14,1069,376,80_89,0.3386460348162476
2021-01-15,948,283,80_89,0.34027388484023385
2021-01-16,703,266,80_89,0.3419360158311346
2021-01-17,385,169,80_89,0.3405621820001668
2021-01-18,886,317,80_89,0.3438941076003416
2021-01-19,931,294,80_89,0.3442494105318313
2021-01-20,892,311,80_89,0.34612288704051514
2021-01-21,850,291,80_89,0.34427431924452184
2021-01-22,908,289,80_89,0.34726778517199364
2021-01-23,653,231,80_89,0.3460446631339894
2021-01-24,414,196,80_89,0.346384681337525
2021-01-25,890,312,80_89,0.3472514843899636
2021-01-26,849,267,80_89,0.3498545101842871
2021-01-27,803,268,80_89,0.3494416444312679
2021-01-28,795,261,80_89,0.350115799013191
2021-01-29,710,233,80_89,0.3505112474437628
2021-01-30,602,218,80_89,0.3507177527625736
2021-01-31,314,148,80_89,0.3480024968789014
2021-02-01,831,307,80_89,0.34922488851136124
2021-02-02,799,275,80_89,0.3525654903658801
2021-02-03,701,240,80_89,0.3549301919720768
2021-02-04,662,232,80_89,0.35573516386182463
2021-02-05,757,240,80_89,0.3597459043798061
2021-02-06,556,199,80_89,0.36034912718204487
2021-02-07,343,145,80_89,0.3607623830175759
2021-02-08,696,256,80_89,0.3601030203699368
2021-02-09,669,235,80_89,0.3602580953518939
2021-02-10,733,265,80_89,0.36228228228228226
2021-02-11,659,220,80_89,0.3631996156617824
2021-02-12,651,248,80_89,0.36285123464298746
2021-02-13,451,169,80_89,0.3654963680387409
2021-02-14,254,130,80_89,0.36895428778193223
2021-02-15,611,222,80_89,0.36962174940898346
2021-02-16,626,214,80_89,0.3715733701912002
2021-02-17,657,241,80_89,0.3739539149375215
2021-02-18,663,240,80_89,0.37480367960511557
2021-02-19,652,199,80_89,0.37066434706969664
2021-02-20,595,235,80_89,0.37312957656797197
2021-02-21,374,185,80_89,0.3737848855440577
2021-02-22,865,324,80_89,0.37516472377090726
2021-02-23,891,334,80_89,0.3789001560062403
2021-02-24,774,301,80_89,0.3776296018031555
2021-02-25,850,299,80_89,0.37833134902463594
2021-02-26,934,316,80_89,0.3807093197219044
2021-02-27,677,276,80_89,0.3808455565142364
2021-02-28,398,190,80_89,0.3803360192010972
2021-03-01,909,347,80_89,0.3825384809487762
2021-03-02,1017,399,80_89,0.38214110329022755
2021-03-03,1049,376,80_89,0.37743159892456113
2021-03-04,934,350,80_89,0.37684423047057
2021-03-05,1096,394,80_89,0.3782435129740519
2021-03-06,822,323,80_89,0.3772545468266546
2021-03-07,450,208,80_89,0.37782923731978785
2021-03-08,1088,435,80_89,0.376862918695588
2021-03-09,1220,455,80_89,0.37186771561771564
2021-03-10,1202,405,80_89,0.36973276669307786
2021-03-11,1082,379,80_89,0.36728898984879677
2021-03-12,1082,390,80_89,0.3664772727272727
2021-03-13,902,348,80_89,0.36419096261615946
2021-03-14,534,249,80_89,0.36413197394505803
2021-03-15,1076,397,80_89,0.36144663919283787
2021-03-16,1191,396,80_89,0.36112104096661185
2021-03-17,1204,404,80_89,0.36
2021-03-18,1138,391,80_89,0.3563939804578846
2021-03-19,1089,380,80_89,0.3547903122097592
2021-03-20,839,297,80_89,0.35360068995256577
2021-03-21,477,217,80_89,0.35387057210879447
2021-03-22,1038,379,80_89,0.35497647484618167
2021-03-23,1133,419,80_89,0.35558653070207613
2021-03-24,1190,385,80_89,0.35570569455787365
2021-03-25,1128,345,80_89,0.3541274738505531
2021-03-26,1058,359,80_89,0.35239037758830694
2021-03-27,819,302,80_89,0.35267410542516353
2021-03-28,481,234,80_89,0.351828890266584
2021-03-29,1030,396,80_89,0.3545358046868621
2021-03-30,1007,339,80_89,0.3517524735871206
2021-03-31,1042,348,80_89,0.3501959077057031
2021-04-01,958,306,80_89,0.3514218862491001
2021-04-02,936,303,80_89,0.3492462311557789
2021-04-03,698,251,80_89,0.34536771728748805
2021-04-04,386,174,80_89,0.34102414330218067
2021-04-05,381,181,80_89,0.33535476046088536
2021-04-06,812,272,80_89,0.3363266158504751
2021-04-07,749,212,80_89,0.3327892044836217
2021-04-08,755,228,80_89,0.3333333333333333
2021-04-09,692,207,80_89,0.3315425023877746
2021-04-10,543,165,80_89,0.33049277510188957
2021-04-11,283,121,80_89,0.3269545511771371
2021-04-12,652,211,80_89,0.3177871495906723
2021-04-13,690,242,80_89,0.31294087469539567
2021-04-14,654,185,80_89,0.3167487029400027
2021-04-15,526,167,80_89,0.317249029395452
2021-04-16,555,161,80_89,0.31804500501648275
2021-04-17,419,150,80_89,0.31902929860905593
2021-04-18,232,95,80_89,0.3177020506634499
2021-04-19,500,146,80_89,0.3177304964539007
2021-04-20,547,150,80_89,0.3143379298886858
2021-04-21,469,153,80_89,0.3145637817170664
2021-04-22,450,135,80_89,0.3110912343470483
2021-04-23,457,138,80_89,0.31382385730211815
2021-04-24,324,102,80_89,0.3128643606684804
2021-04-25,157,72,80_89,0.31181944169471393
2021-04-26,365,120,80_89,0.31172584640792733
2021-04-27,364,118,80_89,0.313764291996482
2021-04-28,389,103,80_89,0.3114979386165827
2021-04-29,362,96,80_89,0.30965567059956656
2021-04-30,347,111,80_89,0.3095479939055358
2021-05-01,183,71,80_89,0.30659253375694995
2021-05-02,137,60,80_89,0.30248246087425795
2021-05-03,293,81,80_89,0.2983300311350127
2021-05-04,251,67,80_89,0.2951212211912601
2021-05-05,287,86,80_89,0.2968299711815562
2021-05-06,237,61,80_89,0.29892622099064775
2021-05-07,242,71,80_89,0.2918057100482017
2021-05-08,163,41,80_89,0.2840690978886756
2021-05-09,86,35,80_89,0.27876631079478054
2021-05-10,192,53,80_89,0.2781065088757396
2021-05-11,172,50,80_89,0.28063063063063065
2021-05-12,171,44,80_89,0.27868045297882815
2021-05-13,126,32,80_89,0.2818471337579618
2021-05-14,157,35,80_89,0.28290993071593534
2021-05-15,91,24,80_89,0.2882175226586103
2021-05-16,61,25,80_89,0.285
2021-05-17,130,34,80_89,0.2855218855218855
2021-05-18,105,32,80_89,0.28214285714285714
2021-05-19,98,29,80_89,0.2824074074074074
2021-05-20,90,26,80_89,0.28203062046736505
2021-05-21,90,30,80_89,0.2912705272255834
2021-05-22,86,28,80_89,0.2910839160839161
2021-05-23,31,14,80_89,0.2855855855855856
2021-05-24,77,21,80_89,0.2913085004775549
2021-05-25,87,21,80_89,0.2871287128712871
2021-05-26,67,15,80_89,0.28617021276595744
2021-05-27,71,16,80_89,0.28125
2021-05-28,73,22,80_89,0.2769409038238702
2021-05-29,78,20,80_89,0.2693236714975845
2021-05-30,27,9,80_89,0.27448609431680776
2021-05-31,67,22,80_89,0.2815656565656566
2021-06-01,68,17,80_89,0.2853333333333333
2021-06-02,28,8,80_89,0.2926490984743412
2021-06-03,46,9,80_89,0.2936857562408223
2021-06-04,57,17,80_89,0.2916666666666667
2021-06-05,51,12,80_89,0.2964824120603015
2021-06-06,30,18,80_89,0.3003412969283277
2021-06-07,42,17,80_89,0.29508196721311475
2021-06-08,45,12,80_89,0.30434782608695654
2021-06-09,38,12,80_89,0.3013698630136986
2021-06-10,31,5,80_89,0.3054989816700611
2021-06-11,40,11,80_89,0.3056768558951965
2021-06-12,27,8,80_89,0.308584686774942
2021-06-13,16,8,80_89,0.3004807692307692
2021-06-14,30,8,80_89,0.2989949748743719
2021-06-15,25,9,80_89,0.30851063829787234
2021-06-16,33,8,80_89,0.30446927374301674
2021-06-17,26,5,80_89,0.3168604651162791
2021-06-18,24,7,80_89,0.31097560975609756
2021-06-19,24,5,80_89,0.31230283911671924
2021-06-20,15,10,80_89,0.3064516129032258
2021-06-21,24,11,80_89,0.32450331125827814
2021-06-22,23,9,80_89,0.32764505119453924
2021-06-23,20,5,80_89,0.35251798561151076
2021-06-24,17,5,80_89,0.3609022556390977
2021-06-25,24,4,80_89,0.3552123552123552
2021-06-26,16,5,80_89,0.35714285714285715
2021-06-27,9,4,80_89,0.3413654618473896
2021-06-28,22,11,80_89,0.31983805668016196
2021-06-29,16,7,80_89,0.3045267489711934
2021-06-30,18,10,80_89,0.3135593220338983
2021-07-01,14,3,80_89,0.325
2021-07-02,17,3,80_89,0.35684647302904565
2021-07-03,17,3,80_89,0.34552845528455284
2021-07-04,12,5,80_89,0.3306122448979592
2021-07-05,22,5,80_89,0.3046875
2021-07-06,19,4,80_89,0.2920962199312715
2021-07-07,13,5,80_89,0.2990353697749196
2021-07-08,21,9,80_89,0.29878048780487804
2021-07-09,25,12,80_89,0.29916897506925205
2021-07-10,21,4,80_89,0.3018867924528302
2021-07-11,8,0,80_89,0.3069053708439898
2021-07-12,33,8,80_89,0.30071599045346065
2021-07-13,51,14,80_89,0.297008547008547
2021-07-14,38,18,80_89,0.2937853107344633
2021-07-15,31,8,80_89,0.2845117845117845
2021-07-16,50,13,80_89,0.26625386996904027
2021-07-17,27,7,80_89,0.2653352353780314
2021-07-18,32,13,80_89,0.26783310901749663
2021-07-19,50,11,80_89,0.27125
2021-07-20,68,17,80_89,0.2734741784037559
2021-07-21,76,22,80_89,0.2683461117196057
2021-07-22,84,22,80_89,0.26476578411405294
2021-07-23,77,15,80_89,0.2653256704980843
2021-07-24,76,18,80_89,0.2789661319073084
2021-07-25,50,13,80_89,0.2829861111111111
2021-07-26,90,26,80_89,0.2890499194847021
2021-07-27,103,30,80_89,0.2872421695951108
2021-07-28,99,30,80_89,0.2886446886446886
2021-07-29,100,23,80_89,0.28308563340410475
2021-07-30,112,30,80_89,0.2889939230249831
2021-07-31,105,43,80_89,0.2919418758256275
2021-08-01,62,26,80_89,0.29941672067401165
2021-08-02,140,44,80_89,0.2985543683218102
2021-08-03,135,34,80_89,0.2922347362181387
2021-08-04,132,40,80_89,0.2883087400681044
2021-08-05,132,28,80_89,0.2903575297941495
2021-08-06,145,43,80_89,0.29352972119936876
2021-08-07,109,32,80_89,0.28872876994338653
2021-08-08,79,33,80_89,0.2888548057259714
2021-08-09,138,39,80_89,0.29620253164556964
2021-08-10,199,48,80_89,0.29521016617790813
2021-08-11,174,45,80_89,0.2985004686035614
2021-08-12,184,51,80_89,0.3013513513513513
2021-08-13,167,52,80_89,0.298513986013986
2021-08-14,147,46,80_89,0.30033984706881905
2021-08-15,75,30,80_89,0.297614064462118
2021-08-16,159,64,80_89,0.29471960704052397
2021-08-17,206,53,80_89,0.2960065870728695
2021-08-18,220,73,80_89,0.29183346677341876
2021-08-19,218,60,80_89,0.28661916072842436
2021-08-20,213,57,80_89,0.2836990595611285
2021-08-21,175,56,80_89,0.28117738187451585
2021-08-22,114,37,80_89,0.28015267175572517
2021-08-23,192,48,80_89,0.2735884804850322
2021-08-24,185,47,80_89,0.2701367781155015
2021-08-25,243,55,80_89,0.2623574144486692
2021-08-26,212,46,80_89,0.2626146788990826
2021-08-27,193,52,80_89,0.26198695818948986
2021-08-28,177,48,80_89,0.25720876585928487
2021-08-29,113,38,80_89,0.25881441301821
2021-08-30,178,52,80_89,0.25963409887115607
2021-08-31,199,42,80_89,0.2572964669738863
2021-09-01,218,52,80_89,0.2608018684312962
2021-09-02,204,57,80_89,0.26078353779184804
2021-09-03,204,53,80_89,0.26043737574552683
2021-09-04,169,42,80_89,0.25987107171635776
2021-09-05,94,36,80_89,0.2621951219512195
2021-09-06,180,47,80_89,0.2608519269776876
2021-09-07,220,50,80_89,0.2608520900321543
2021-09-08,208,55,80_89,0.26339468302658486
2021-09-09,170,35,80_89,0.2654320987654321
2021-09-10,181,48,80_89,0.2687060768912774
2021-09-11,144,38,80_89,0.2658280922431866
2021-09-12,91,38,80_89,0.26500422654268807
2021-09-13,183,50,80_89,0.26641091219096336
2021-09-14,222,48,80_89,0.26721883173496075
2021-09-15,175,47,80_89,0.26127735596248325
2021-09-16,189,58,80_89,0.263751127141569
2021-09-17,193,58,80_89,0.2640990371389271
2021-09-18,135,26,80_89,0.2614165890027959
2021-09-19,75,29,80_89,0.2582181991424488
2021-09-20,160,45,80_89,0.2565217391304348
2021-09-21,168,38,80_89,0.2593340060544904
2021-09-22,153,27,80_89,0.2526909277293696
2021-09-23,149,35,80_89,0.24815595363540568
2021-09-24,144,39,80_89,0.2458489555436529
2021-09-25,109,23,80_89,0.25499729875742844
2021-09-26,44,19,80_89,0.25600436681222705
2021-09-27,154,39,80_89,0.25422773393461107
2021-09-28,134,31,80_89,0.2610951008645533
2021-09-29,144,26,80_89,0.2661955241460542
2021-09-30,136,36,80_89,0.27063106796116504
2021-10-01,162,46,80_89,0.2689697717458359
2021-10-02,119,39,80_89,0.2753894080996885
2021-10-03,56,26,80_89,0.27526348419094854
2021-10-04,102,27,80_89,0.2737430167597765
